Name,State,Notes,User,Tags,Created,Runtime,Sweep,adam_epsilon,cache_dir,config_name,data_pkl_dir,delete_old_checkpoints,do_eval,do_finetune,do_lower_case,do_train,doc_stride,eval_all_checkpoints,evaluate_during_training,fp16,fp16_opt_level,gradient_accumulation_steps,hf_name,lang_id,learning_rate,local_rank,logging_steps,max_answer_length,max_grad_norm,max_query_length,max_seq_length,max_steps,model_name_or_path,model_type,n_best_size,no_cuda,null_score_diff_threshold,num_train_epochs,output_dir,overwrite_cache,overwrite_data_cache,overwrite_output_dir,per_gpu_eval_batch_size,per_gpu_train_batch_size,predict_file,push_to_huggingface_every_epoch,push_to_huggingface_initial_load,resume_training,run_name,save_steps,seed,server_ip,server_port,skip_dpr_check,split_data_into_batches_and_save,threads,tokenizer_name,train_file,verbose_logging,version_2_with_negative,warmup_steps,weight_decay,eval.Results.HasAns_exact,eval.Results.HasAns_f1,eval.Results.HasAns_total,eval.Results.best_exact,eval.Results.best_exact_thresh,eval.Results.best_f1,eval.Results.best_f1_thresh,eval.Results.checkpoint,eval.Results.exact,eval.Results.f1,eval.Results.total,eval.result.HasAns_exact,eval.result.HasAns_f1,eval.result.HasAns_total,eval.result.best_exact,eval.result.best_exact_thresh,eval.result.best_f1,eval.result.best_f1_thresh,eval.result.checkpoint,eval.result.exact,eval.result.f1,eval.result.total,train.global_step,train.loss,train.tr_loss
trilingual_4_finetune_tsquad_dev_lang_finnish,finished,-,sgowriraj,,2022-11-15T21:16:46.000Z,39,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/4,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json,FALSE,FALSE,,trilingual_4_finetune_tsquad_dev_lang_finnish,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,62.1483376,74.85129688,782,62.1483376,0,74.85129688,0,./trilingual/4,62.1483376,74.85129688,782,,,,,,,,,,,,,,
trilingual_4_finetune_tsquad_dev_lang_indonesian,finished,-,sgowriraj,,2022-11-15T21:11:51.000Z,34,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/4,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json,FALSE,FALSE,,trilingual_4_finetune_tsquad_dev_lang_indonesian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,72.16312057,83.13546643,564,72.16312057,0,83.13546643,0,./trilingual/4,72.16312057,83.13546643,564,,,,,,,,,,,,,,
trilingual_4_finetune_tsquad_dev_lang_korean,finished,-,sgowriraj,,2022-11-15T21:16:11.000Z,28,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/4,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json,FALSE,FALSE,,trilingual_4_finetune_tsquad_dev_lang_korean,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,13.35740072,31.89645031,277,13.35740072,0,31.89645031,0,./trilingual/4,13.35740072,31.89645031,277,,,,,,,,,,,,,,
trilingual_4_finetune_tsquad_dev_lang_russian,finished,-,sgowriraj,,2022-11-15T21:12:33.000Z,41,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/4,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json,FALSE,FALSE,,trilingual_4_finetune_tsquad_dev_lang_russian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,51.10837438,70.3123223,812,51.10837438,0,70.3123223,0,./trilingual/4,51.10837438,70.3123223,812,,,,,,,,,,,,,,
trilingual_4_finetune_tsquad_dev_lang_swahili,finished,-,sgowriraj,,2022-11-15T21:15:33.000Z,31,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/4,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json,FALSE,FALSE,,trilingual_4_finetune_tsquad_dev_lang_swahili,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,75.95190381,83.54469294,499,75.95190381,0,83.54469294,0,./trilingual/4,75.95190381,83.54469294,499,,,,,,,,,,,,,,
trilingual_4_finetune_tsquad_dev_lang_telugu,finished,-,sgowriraj,,2022-11-15T21:13:23.000Z,38,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/4,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json,FALSE,FALSE,,trilingual_4_finetune_tsquad_dev_lang_telugu,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,60.38863976,76.76911444,669,60.38863976,0,76.76911444,0,./trilingual/4,60.38863976,76.76911444,669,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_arabic,finished,-,sgowriraj,,2022-11-15T21:32:58.000Z,44,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_arabic,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,64.82084691,79.81836134,921,64.82084691,0,79.81836134,0,./trilingual/5,64.82084691,79.81836134,921,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_bengali,finished,-,sgowriraj,,2022-11-15T21:33:49.000Z,24,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_bengali,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,50.44247788,66.06475629,113,50.44247788,0,66.06475629,0,./trilingual/5,50.44247788,66.06475629,113,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_english,finished,-,sgowriraj,,2022-11-15T21:30:04.000Z,32,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_english,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,67.72727273,78.05723421,440,67.72727273,0,78.05723421,0,./trilingual/5,67.72727273,78.05723421,440,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_finnish,finished,-,sgowriraj,,2022-11-15T21:35:33.000Z,39,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_finnish,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,63.55498721,75.67741501,782,63.55498721,0,75.67741501,0,./trilingual/5,63.55498721,75.67741501,782,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_indonesian,finished,-,sgowriraj,,2022-11-15T21:30:43.000Z,36,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_indonesian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,67.55319149,80.91055925,564,67.55319149,0,80.91055925,0,./trilingual/5,67.55319149,80.91055925,564,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_korean,finished,-,sgowriraj,,2022-11-15T21:34:58.000Z,28,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_korean,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,15.5234657,33.97526477,277,15.5234657,0,33.97526477,0,./trilingual/5,15.5234657,33.97526477,277,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_russian,finished,-,sgowriraj,,2022-11-15T21:31:26.000Z,41,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_russian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,57.38916256,74.20729937,812,57.38916256,0,74.20729937,0,./trilingual/5,57.38916256,74.20729937,812,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_swahili,finished,-,sgowriraj,,2022-11-15T21:34:19.000Z,32,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_swahili,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,70.94188377,79.62097449,499,70.94188377,0,79.62097449,0,./trilingual/5,70.94188377,79.62097449,499,,,,,,,,,,,,,,
trilingual_5_finetune_tsquad_dev_lang_telugu,finished,-,sgowriraj,,2022-11-15T21:32:14.000Z,38,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/5,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json,FALSE,FALSE,,trilingual_5_finetune_tsquad_dev_lang_telugu,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,61.43497758,77.02438202,669,61.43497758,0,77.02438202,0,./trilingual/5,61.43497758,77.02438202,669,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_arabic,finished,-,sgowriraj,,2022-11-15T21:20:26.000Z,44,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_arabic,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,56.02605863,72.53567058,921,56.02605863,0,72.53567058,0,./trilingual/6,56.02605863,72.53567058,921,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_bengali,finished,-,sgowriraj,,2022-11-15T21:21:17.000Z,24,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_bengali,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,69.02654867,80.81261413,113,69.02654867,0,80.81261413,0,./trilingual/6,69.02654867,80.81261413,113,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_english,finished,-,sgowriraj,,2022-11-15T21:17:32.000Z,32,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_english,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,65,76.15063489,440,65,0,76.15063489,0,./trilingual/6,65,76.15063489,440,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_finnish,finished,-,sgowriraj,,2022-11-15T21:23:00.000Z,39,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_finnish,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,62.02046036,74.48654531,782,62.02046036,0,74.48654531,0,./trilingual/6,62.02046036,74.48654531,782,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_indonesian,finished,-,sgowriraj,,2022-11-15T21:18:11.000Z,33,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_indonesian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,65.95744681,78.31552196,564,65.95744681,0,78.31552196,0,./trilingual/6,65.95744681,78.31552196,564,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_korean,finished,-,sgowriraj,,2022-11-15T21:22:25.000Z,28,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_korean,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,12.27436823,32.32053944,277,12.27436823,0,32.32053944,0,./trilingual/6,12.27436823,32.32053944,277,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_russian,finished,-,sgowriraj,,2022-11-15T21:18:51.000Z,42,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_russian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,57.14285714,74.93303521,812,57.14285714,0,74.93303521,0,./trilingual/6,57.14285714,74.93303521,812,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_swahili,finished,-,sgowriraj,,2022-11-15T21:21:47.000Z,32,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_swahili,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,70.94188377,80.74785272,499,70.94188377,0,80.74785272,0,./trilingual/6,70.94188377,80.74785272,499,,,,,,,,,,,,,,
trilingual_6_finetune_tsquad_dev_lang_telugu,finished,-,sgowriraj,,2022-11-15T21:19:39.000Z,41,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/6,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json,FALSE,FALSE,,trilingual_6_finetune_tsquad_dev_lang_telugu,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,61.43497758,77.74019578,669,61.43497758,0,77.74019578,0,./trilingual/6,61.43497758,77.74019578,669,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_arabic,finished,-,sgowriraj,,2022-11-15T21:01:13.000Z,44,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-arabic-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_arabic,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,64.71226927,80.12246759,921,64.71226927,0,80.12246759,0,./trilingual/7,64.71226927,80.12246759,921,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_bengali,finished,-,sgowriraj,,2022-11-15T21:02:04.000Z,25,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-bengali-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_bengali,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,53.09734513,66.55415872,113,53.09734513,0,66.55415872,0,./trilingual/7,53.09734513,66.55415872,113,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_english,finished,-,sgowriraj,,2022-11-15T20:58:10.000Z,35,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-english-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_english,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,68.40909091,79.04129861,440,68.40909091,0,79.04129861,0,./trilingual/7,68.40909091,79.04129861,440,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_finnish,finished,-,sgowriraj,,2022-11-15T21:03:53.000Z,41,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-finnish-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_finnish,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,66.36828645,78.36879778,782,66.36828645,0,78.36879778,0,./trilingual/7,66.36828645,78.36879778,782,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_indonesian,finished,-,sgowriraj,,2022-11-15T20:58:52.000Z,36,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-indonesian-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_indonesian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,67.19858156,79.69288726,564,67.19858156,0,79.69288726,0,./trilingual/7,67.19858156,79.69288726,564,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_korean,finished,-,sgowriraj,,2022-11-15T21:03:16.000Z,29,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-korean-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_korean,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,12.27436823,31.61786165,277,12.27436823,0,31.61786165,0,./trilingual/7,12.27436823,31.61786165,277,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_russian,finished,-,sgowriraj,,2022-11-15T20:59:36.000Z,42,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-russian-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_russian,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,56.5270936,73.84924164,812,56.5270936,0,73.84924164,0,./trilingual/7,56.5270936,73.84924164,812,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_swahili,finished,-,sgowriraj,,2022-11-15T21:02:37.000Z,32,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-swahili-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_swahili,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,68.93787575,78.92002849,499,68.93787575,0,78.92002849,0,./trilingual/7,68.93787575,78.92002849,499,,,,,,,,,,,,,,
trilingual_7_finetune_tsquad_dev_lang_telugu,finished,-,sgowriraj,,2022-11-15T21:00:26.000Z,40,,1.00E-08,./cache_dir/,,home/sgowrira/EMQA2/EMQA/pkl4,-1,TRUE,FALSE,TRUE,FALSE,128,FALSE,FALSE,FALSE,O1,1,,0,0.00003,-1,500,30,1,64,384,-1,./trilingual/7,bert,20,FALSE,0,3,./eval_cache_output/,,TRUE,TRUE,24,8,./TyDiQA_dev_data/tydiqa-goldp-telugu-v1.1-dev.json,FALSE,FALSE,,trilingual_7_finetune_tsquad_dev_lang_telugu,500,42,,,FALSE,FALSE,1,,,FALSE,FALSE,0,0,41.25560538,56.09687198,669,41.25560538,0,56.09687198,0,./trilingual/7,41.25560538,56.09687198,669,,,,,,,,,,,,,,